OBJECT ID,AtcoCode,Common Name,Latitude,Longitude,Easting,Northing
13962,700000014405,Mckinneys Corner,54.60109109,-6.72559047,282414,373293
13963,700000014406,Shankey Crossroads,54.59104193,-6.71235061,283296,372186
13964,700000014407,Rectory Gates,54.58324429,-6.70022272,284077,371341
13965,700000014408,Sherrygrim Road End,54.58211601,-6.69692491,284368,371167
13966,700000014409,Rectory Gates,54.58315618,-6.70020248,284095,371319
13967,700000014410,Shankey Crossroads,54.59090161,-6.71239619,283285,372169
13968,700000014411,Mckinneys Corner,54.60086337,-6.72588524,282396,373284
13969,700000014412,Tullyhogue,54.60600491,-6.72341902,282535,373843
13970,700000014413,Tullywiggan Bridge,54.61438144,-6.72877645,282214,374676
13971,700000014414,Tullywiggan Cottages,54.61909912,-6.73504482,281770,375277
13972,700000014415,Tullywiggan Road,54.62203555,-6.73977683,281449,375607
13973,700000014416,Ardcumber Road Junction,54.62644029,-6.74122918,281352,376099
13974,700000014417,Monrush Housing Est,54.65434275,-6.74880009,280749,379195
13975,700000014418,Gourleys Land,54.66135847,-6.76090609,279954,379962
13976,700000014419,Unagh Old Sch,54.67748149,-6.77815288,278810,381737
13977,700000014420,Sawmill Gates,54.6856002,-6.77869999,278759,382640
13978,700000014421,Blacksmiths Shop,54.69357433,-6.78632466,278252,383519
13979,700000014422,Dunmore Road End,54.70010172,-6.79397968,277746,384237
13980,700000014423,Lissan Aoh Hall,54.69570047,-6.76995827,279303,383774
13981,700000014424,Churchtown,54.68622833,-6.74954112,280638,382743
13982,700000014425,Carryboys Bge,54.67707932,-6.74929507,280672,381725
13983,700000014426,Gourleys Lane,54.66854091,-6.75862579,280087,380764
13984,700000014427,Monrush Housing Est,54.65402745,-6.74784902,280811,379161
13985,700000014428,Blairs Corner,54.62189296,-6.65619659,286851,375685
13986,700000014429,Mcgagheys Lane,54.61953395,-6.64072614,287863,375445
13987,700000014430,Killysally Post Office,54.61595244,-6.60972938,289808,375091
13988,700000014431,Elders Crossroads,54.61069053,-6.57718386,291980,374555
13989,700000014432,Strougs Xrds,54.6007977,-6.57861188,291908,373436
13990,700000014433,Elders Crossroads,54.61046353,-6.57640194,291973,374523
13991,700000014434,Killysally Post Office,54.61605398,-6.61076656,289816,375094
13992,700000014435,Mcgagheys Lane,54.6189256,-6.63652188,288071,375388
13993,700000014436,Blairs Corner,54.62173395,-6.65545775,286842,375677
13994,700000014437,Cookstown Primary School,54.64467959,-6.73920217,281427,378106
13995,700000014438,Derramore,54.64918021,-6.7557208,280369,378589
13996,700000014439,Princess Avenue,54.65199556,-6.75163199,280616,378918
13997,700000014440,Queens Avenue,54.65194994,-6.7498537,280742,378919
13998,700000014441,Holy Trinity Primary School,54.64430036,-6.7486483,280865,378075
13999,700000014442,Westland Park,54.64570569,-6.75639344,280276,378225
14000,700000014443,Coagh Street,54.6485414,-6.74342074,281164,378547
14001,700000014444,2-10 Coolnafranky Park,54.63984475,-6.73528817,281650,377597
14002,700000014445,21-29 Rocheville,54.63961999,-6.73958603,281373,377567
14003,700000014446,Glenavon Park,54.63543832,-6.74821387,280765,377085
14004,700000014447,Westbury Dr,54.63723314,-6.75203605,280574,377287
14005,700000014448,Old Rectory,54.63206126,-6.75498216,280394,376708
14006,700000014449,Fountain Place,54.63964859,-6.74302651,281201,377565
14007,700000014450,1-9 Coolnafranky Park,54.63991418,-6.73505365,281665,377605
14008,700000014451,Tralee Road End,54.66411646,-6.63383098,288147,380421
14009,700000014452,Ballydawley Road,54.67089816,-6.64005249,287731,381168
14010,700000014453,Rock Road End,54.67899365,-6.64889934,287143,382058
14011,700000014454,Station,54.50133542,-5.79397235,342960,363675
14012,700000014455,Glovers House,54.49377466,-5.80209257,342510,362915
14013,700000014456,Ballycloughan Road,54.48452981,-5.81410582,341687,361638
14014,700000014457,Fergusons Cross,54.49810951,-5.82316475,340686,363642
14015,700000014458,Manse Road,54.44950896,-5.76268147,345079,358054
14016,700000014459,Raffrey Church,54.44174186,-5.74311096,346568,357099
14017,700000014460,Manse Road,54.4341766,-5.72267414,347811,356360
14018,700000014461,Manse Road,54.43425437,-5.72305457,347795,356356
14019,700000014462,Derryboy Primary School,54.43751957,-5.73039593,347307,356704
14020,700000014464,Manse Road,54.44522788,-5.75198068,345823,357551
14021,700000014465,The Willows,54.45004993,-5.76387259,345091,358029
14022,700000014466,Priests Bridge,54.46405528,-5.79016543,343342,359530
14023,700000014467,Ferguson's Crossroads,54.46393294,-5.8041782,342417,359500
14024,700000014468,Ballycloughan Road,54.48473493,-5.8138052,341677,361674
14025,700000014469,Glovers House,54.49462717,-5.80168761,342488,362913
14026,700000014470,Ballygowan Bus Depot,54.5013471,-5.79355267,342995,363681
14027,700000014471,Quarry Hill,54.57218491,-5.86469988,338136,371435
14028,700000014472,Braniel Road,54.56796049,-5.86608861,338070,370939
14029,700000014473,Ryan Park,54.56448836,-5.8604762,338441,370569
14030,700000014474,Roselawn Cemetery,54.56018413,-5.8536039,338850,370180
14031,700000014475,Crossncreevy School,54.55525436,-5.8484761,339244,369583
14032,700000014476,Maryland Industrial Estate,54.54764318,-5.83979486,339838,368743
14033,700000014477,49-53 Moneyreagh Road,54.53975278,-5.83039036,340476,367880
14034,700000014478,Moneyreagh Crossroads,54.53697157,-5.82746425,340662,367606
14035,700000014479,Church Lodge,54.5303613,-5.82853531,340634,366847
14036,700000014480,Hillsborough Road,54.53155026,-5.82095292,341108,366998
14037,700000014481,119 Moneyreagh Road,54.52903179,-5.81713525,341352,366716
14038,700000014482,147 Moneyreagh Road,54.52482856,-5.81233781,341693,366268
14039,700000014483,Tullyhubbert Road,54.51861049,-5.80694146,342067,365577
14040,700000014484,Belfast Road,54.51342874,-5.80230263,342373,365029
14041,700000014485,Prospect Road,54.50432981,-5.79372964,342962,364021
14042,700000014486,Ballygowan Square,54.50234426,-5.7920456,343071,363838
14043,700000014487,Moss Road,54.49995631,-5.7888019,343303,363533
14044,700000014488,19-35 Carrickmannon Road,54.49677413,-5.78696895,343434,363169
14045,700000014489,Carrickmannon Road,54.49361071,-5.78586899,343518,362842
14046,700000014490,Vestry Road,54.48369082,-5.78073788,343883,361743
14047,700000014491,Ballymorran Road,54.47797033,-5.77465638,344315,361099
14048,700000014492,St Joseph's Church,54.47325832,-5.77051492,344593,360588
14049,700000014493,121 Carrickmannon Road,54.46870309,-5.76643927,344857,360098
14050,700000014494,Carrickmannon Road,54.46406725,-5.75949861,345325,359598
14051,700000014495,Thornyhill Road,54.4432984,-5.74230345,346511,357323
14052,700000014496,Carrickmannon Road,54.46465558,-5.75972868,345308,359663
14053,700000014497,St Joseph's Church,54.47339054,-5.7706903,344579,360577
14054,700000014498,Ballygowan Square,54.50238893,-5.79225303,343066,363788
14055,700000014499,Village Hall,54.50297215,-5.79257405,343046,363859
14056,700000014500,Belfast Road,54.51370671,-5.80268389,342360,365022
14057,700000014501,Tullyhubbert Road,54.5186207,-5.80708131,342053,365549
14058,700000014502,153 Moneyreagh Road,54.52463348,-5.81227519,341705,366214
14059,700000014503,Hillsborough Road,54.53152786,-5.82111938,341100,366978
14060,700000014504,Church Lodge,54.53013252,-5.82874845,340610,366799
14061,700000014505,Moneyreagh Village,54.53219509,-5.82869244,340609,367029
14062,700000014506,Moneyreagh Crossroads,54.53712041,-5.82747308,340676,367560
14063,700000014507,49-53 Moneyreagh Road,54.53984405,-5.83062288,340465,367869
14064,700000014508,Maryland Industrial Estate,54.5477417,-5.84005233,339829,368731
14065,700000014509,Crossncreevy School,54.55540055,-5.84880445,339233,369573
14066,700000014510,Roselawn Cemetery,54.56029641,-5.85393653,338866,370137
14067,700000014511,Ryan Park,54.56459171,-5.86120065,338424,370567
14068,700000014512,Manse Road,54.56786653,-5.86662033,338045,370948
14069,700000014513,Kingsway Park,54.58813404,-5.83562601,339974,373246
14070,700000014514,Kilmory Gardens,54.58724937,-5.83545399,339979,373160
14071,700000014515,Melfort Drive,54.58628234,-5.83419365,340066,373056
14072,700000014516,Govan Drive,54.58617009,-5.83194927,340209,373040
14073,700000014517,Lowland Avenue,54.58787704,-5.82947441,340366,373235
14074,700000014518,Alford Park,54.58700536,-5.82992459,340337,373137
14075,700000014519,Melfort Drive,54.58613078,-5.8341981,340073,373022
14076,700000014520,Kilmory Gardens,54.58716814,-5.83550102,339976,373144
14077,700000014521,Leven Close,54.5854341,-5.82877568,340401,372958
14078,700000014522,Lochinver Drive,54.58624033,-5.82885138,340409,373054
14079,700000014523,Lothian Avenue,54.58634458,-5.83065592,340292,373062
14080,700000014524,Lochinver Drive,54.58627513,-5.82878764,340413,373058
14081,700000014525,Leven Crescent,54.58551647,-5.82806995,340462,372975
14082,700000014526,Leven Place,54.58518343,-5.83104252,340271,372932
14083,700000014527,Darragh Road,54.45612396,-5.76160986,345221,358703
14084,700000014528,Darragh Cross,54.45003297,-5.76344177,345119,358028
14085,700000014529,Darragh Cross,54.45015166,-5.76354323,345112,358041
14086,700000014530,Darragh Road,54.45858946,-5.76137108,345216,359044
14087,700000014531,"Rose Cottage, Derryboy Road",54.41738131,-5.74038383,346731,354442
14088,700000014532,St Colmcilles High School,54.39772629,-5.75508854,345888,352225
14089,700000014533,Rose Cottage Derryboy Road,54.41731238,-5.74054169,346721,354434
14090,700000014534,Shrigley,54.40954566,-5.66157346,351875,353737
14091,700000014535,Hillfoot Gardens,54.40504167,-5.64751856,352803,353281
14092,700000014536,Moymore Cottages,54.41212781,-5.65321971,352414,354033
14093,700000014537,Tullymacnous Road,54.41968452,-5.65836027,352049,354872
14094,700000014538,Rathcunningham Road,54.4246128,-5.66023675,351911,355409
14095,700000014539,Ballyminstragh Road,54.48106434,-5.69415444,349504,361619
14096,700000014540,Comber Road,54.48388683,-5.69517007,349427,361925
14097,700000014541,246-248 Killinchy Road,54.49849494,-5.70699484,348667,363422
14098,700000014542,246-248 Killinchy Road,54.49856039,-5.70691009,348618,363538
14099,700000014543,Ardmillan Road,54.5009839,-5.70909792,348500,363723
14100,700000014544,Oakwood Park,54.50434393,-5.7122438,348250,364179
14101,700000014545,Lisbarnett Road,54.50589619,-5.71329449,348175,364336
14102,700000014546,Lisbarnett Old School,54.5131724,-5.71948942,347749,365132
14103,700000014547,Pattons Hill,54.52391814,-5.72554665,347378,366053
14104,700000014548,Tullynagee Road,54.52775672,-5.72819841,347128,366745
14105,700000014549,Carnesure Cottages,54.53915695,-5.73690072,346523,368002
14106,700000014550,Ashgrove,54.54078631,-5.73813556,346428,368202
14107,700000014551,Ashgrove,54.54313448,-5.73989747,346313,368438
14108,700000014552,Carnesure Cottages,54.53973412,-5.73720783,346507,368078
14109,700000014553,Lisbarnett Old School,54.51323275,-5.71943833,347727,365187
14110,700000014554,153-155 Killinchy Road,54.50891157,-5.71514219,348034,364664
14111,700000014555,Lisbarnett House,54.50658605,-5.71368268,348149,364424
14112,700000014556,Lisbarnett Road,54.50552561,-5.71291088,348203,364314
14113,700000014557,Ardmillan Road,54.50026968,-5.7085786,348505,363749
14114,700000014558,266 Killinchy Road,54.49511445,-5.7038373,348823,363163
14115,700000014559,Orr's Blacksmith Shop,54.49490864,-5.70375286,349034,362760
14116,700000014560,105-107 Comber Road,54.48830059,-5.69827,349213,362411
14117,700000014561,Ballyminstragh Road,54.48073206,-5.69389891,349520,361600
14118,700000014562,Non Subscribing Presbyterian Church,54.47541914,-5.69151364,349692,361011
14119,700000014563,Balloo Crossroads,54.47308603,-5.69096588,349763,360718
14120,700000014564,48-50 Killyleagh Road,54.46633854,-5.6866709,350051,359984
14121,700000014565,48-50 Killyleagh Road,54.46197121,-5.68272028,350305,359530
14122,700000014566,Tullycore Road,54.45350246,-5.67152462,351062,358625
14123,700000014567,Ballymorran Road,54.4436293,-5.6639171,351597,357525
14124,700000014568,Comber Road,54.43754471,-5.66053341,351844,356868
14125,700000014569,Toye Orange Hall,54.42677301,-5.65978637,351931,355673
14126,700000014570,Comber Road,54.41564089,-5.65523304,352264,354429
14127,700000014571,Lusky Road,54.47148685,-5.72381111,347626,360498
14128,700000014572,Ballymagreevy Oh,54.45922534,-5.7082399,348667,359161
14129,700000014573,Ballymacashen Road,54.45801151,-5.71302861,348366,359017
14130,700000014574,Tullyveery Crossroads,54.42354824,-5.69156205,349887,355235
14131,700000014575,Tullyveery Crossroads,54.47106231,-5.75209811,345767,360261
14132,700000014576,Ballymacreevy Oh,54.45925835,-5.70825478,348652,359173
14133,700000014577,Balloo Crossroads (Saintfield Road),54.47243269,-5.69182643,349675,360667
14134,700000014578,Lusky Road,54.47143468,-5.7237696,347643,360488
14135,700000014579,Coulters Farm,54.57761514,-5.76815113,344363,372217
14136,700000014580,White Pillars,54.53322567,-5.71264714,348119,367388
14137,700000014581,Red Row,54.52798714,-5.69243276,349442,366864
14138,700000014582,Ballydrain,54.51918339,-5.68702925,349827,365868
14139,700000014583,Ardmillan Oh,54.49363808,-5.67505215,350688,363068
14140,700000014584,Ardmillan Oh,54.49362411,-5.67518727,350686,363062
14141,700000014585,Tullynakill,54.51859365,-5.68858207,349725,365801
14142,700000014586,Ballydrain,54.51917199,-5.68712908,349818,365862
14143,700000014587,Red Row,54.52802186,-5.69235571,349442,366859
14144,700000014588,White Pillars,54.53316064,-5.71266765,348112,367383
14145,700000014589,Coulters Farm,54.53933334,-5.72842176,347068,368042
14146,700000014590,Priests Bridge,54.46430901,-5.79184943,343235,359562
14147,700000014591,Moneyreagh Village,54.53364939,-5.82820087,340646,367212
14148,700000014592,Tullygarvan Road,54.50692209,-5.79626951,342797,364293
14149,700000014593,The Crescent,54.50534602,-5.79476139,342891,364135
14150,700000014594,Thornyhill Road,54.44374922,-5.74221735,346519,357382
14151,700000014595,Raffrey Orange Hall,54.44897512,-5.74587808,346277,357915
14152,700000014596,Ballymorran Road,54.47791403,-5.77475826,344295,361099
14153,700000014597,Carrickmannon School,54.48066058,-5.77824703,344076,361372
14154,700000014598,69 Carrickmannon Road,54.4821916,-5.77997295,343934,361573
14155,700000014599,Vestry Road,54.48385287,-5.78095245,343862,361764
14156,700000014600,49 Carrickmannon Road,54.49120636,-5.78489663,343576,362598
14157,700000014601,Carrickmannon Road,54.49676756,-5.78711454,343421,363185
14158,700000014602,The Crescent,54.50503941,-5.7945822,342927,364051
14159,700000014603,Tullygarvan Road,54.50732522,-5.79678132,342753,364344
14160,700000014604,Govan Drive,54.58626891,-5.83162495,340240,373040
14161,700000014605,Leven Drive,54.58525535,-5.83054364,340303,372941
14162,700000014606,Derryboye Road,54.39821888,-5.75408127,345910,352281
14163,700000014607,Killyleagh Integrated Primary School,54.40425986,-5.65647048,352229,353153
14164,700000014608,Killyleagh Castle,54.40177706,-5.65252808,352491,352892
14165,700000014609,Frederick Street,54.40094136,-5.65072648,352598,352804
14166,700000014610,136-144 Comber Road,54.43163996,-5.65915877,351950,356201
14167,700000014611,Ballymorran Road,54.44318305,-5.66372885,351614,357470
14168,700000014612,Tullycore Road,54.45345933,-5.67163077,351066,358595
14169,700000014613,Ardview Road,54.45803438,-5.67761938,350660,359090
14170,700000014614,Balloo Crossroads,54.47259766,-5.69065765,349746,360704
14171,700000014615,105-107 Comber Road,54.48856058,-5.69861918,349193,362430
14172,700000014616,Pattons Hill,54.52408852,-5.72575541,347299,366335
14173,700000014619,Tullynagee Road,54.52827803,-5.72844131,347209,366598
14174,700000014621,Church Hill Park,54.47237177,-5.67809364,350578,360696
14175,700000014622,Hillfoot Gardens,54.40565163,-5.64791436,352822,353284
14176,700000014623,Frederick Street,54.40097627,-5.65106645,352589,352793
14177,700000014624,Shrigley,54.40943798,-5.66180883,351865,353723
14178,700000014625,Ballymacashen Road,54.45795566,-5.7133599,348341,359026
14179,700000014626,Tullynakill,54.51865471,-5.68846523,349729,365812
14180,700000014627,37 Moneyreagh Road,54.5421591,-5.83302969,340257,368170
14181,700000014629,Newtownbreda Road,54.56026795,-5.91119069,335170,370004
14182,700000014630,Castlecoole Park,54.55328471,-5.9208571,334573,369198
14183,700000014631,Belvior Forest,54.55340777,-5.92507133,334302,369214
14184,700000014632,Castlerobin Road,54.55343436,-5.9289806,334049,369203
14185,700000014633,Belvoir Primary School,54.5517931,-5.93168134,333885,369011
14186,700000014634,Belvoir Crescent,54.55117785,-5.93705785,333532,368942
14187,700000014635,Moyle Walk,54.55149644,-5.93984982,333352,368966
14188,700000014636,Belvoir Drive,54.55002753,-5.9412628,333267,368799
14189,700000014637,Old Milltown Road,54.54813319,-5.94097045,333282,368597
14190,700000014638,Taylor Court,54.54762433,-5.93565446,333630,368546
14191,700000014639,Victoria Street,54.59661385,-5.92392461,334222,374073
14192,700000014640,Hydebank,54.54540514,-5.92814467,334144,368319
14193,700000014641,Bests Hill,54.54510874,-5.92440208,334370,368285
14194,700000014642,Alderwood Hill,54.54398392,-5.91662418,334873,368175
14195,700000014643,Royal Lodge,54.54549364,-5.90917107,335352,368359
14196,700000014644,Beechill Park Avenue,54.54786227,-5.90934203,335340,368624
14197,700000014645,Cedarhurst Road,54.55083228,-5.91423632,335010,368945
14198,700000014646,Berkley Court,54.55266772,-5.9180811,334752,369143
14199,700000014648,Greer Park Avenue,54.54743921,-5.92598275,334253,368528
14200,700000014649,Hydebank Junction,54.54560098,-5.93038787,333979,368333
14201,700000014650,Milltown Hill,54.54736569,-5.93857396,333445,368513
14202,700000014651,Belvoir Drive,54.55052656,-5.94132619,333256,368856
14203,700000014652,Moyle Walk,54.55169042,-5.93879697,333414,368992
14204,700000014653,Belvoir Crescent,54.55084514,-5.93616687,333587,368900
14205,700000014654,Belvoir Primary School,54.55167975,-5.93219438,333840,369000
14206,700000014655,Castlerobin Road,54.55344253,-5.92918698,334028,369199
14207,700000014656,Belvoir Forest,54.55346012,-5.92493707,334311,369224
14208,700000014657,Castlecoole Park,54.55341107,-5.92121767,334551,369220
14209,700000014658,Newtownbreda Road,54.56045044,-5.91134718,335158,370019
14210,700000014659,Dunseverick Court,54.54979384,-5.92705329,334181,368806
14211,700000014660,Dunseverick Avenue,54.55148345,-5.9291635,334041,368989
14212,700000014661,Dunseverick Avenue,54.55146976,-5.92890043,334056,368989
14213,700000014662,Dunseverick Court,54.55032599,-5.92775107,334138,368862
14214,700000014663,Milltown Road,54.54800862,-5.94316637,333135,368577
14215,700000014664,Shaws Bridge,54.55113618,-5.95019333,332719,368868
14216,700000014665,Milltown Road (Malone House),54.55703783,-5.95635648,332254,369540
14217,700000014666,Malone Road Roundabout,54.55773155,-5.95570227,332301,369639
14218,700000014667,Shaws Bridge,54.55056649,-5.94883709,332756,368864
14219,700000014668,Belvoir Park,54.54387405,-5.93176528,333896,368135
14220,700000014669,Purdysburn Village,54.53956297,-5.93142119,333938,367656
14221,700000014670,48-53 Ballycoan Road,54.5363878,-5.92535491,334340,367321
14222,700000014671,86-90 Ballycoan Road,54.53139903,-5.92243673,334549,366769
14223,700000014672,106-110 Ballycoan Road,54.52917611,-5.92158461,334606,366525
14224,700000014673,Moorscroft Cross (Ballycoan Road),54.52620191,-5.92266218,334560,366202
14225,700000014674,143-151 Ballycoan Road,54.5234193,-5.92918683,334138,365855
14226,700000014675,Mealough Road,54.51951684,-5.93560779,333736,365421
14227,700000014676,Ballycairn Cottages,54.51722291,-5.94312902,333236,365130
14228,700000014677,Chestnut Lodge,54.7500845,-6.44722336,300033,390232
14229,700000014678,3-11 Rural Houses,54.51609778,-5.95728126,332330,364998
14230,700000014679,Drum Hill,54.51635746,-5.95821956,332271,365030
14231,700000014680,Chestnut Lodge,54.51531001,-5.95480384,332496,364921
14232,700000014681,Ballycairn Cottages,54.51729787,-5.94312383,333247,365160
14233,700000014682,Mealough Road,54.51955347,-5.93570475,333721,365425
14234,700000014683,143-151 Ballycoan Road,54.52345533,-5.92927477,334122,365868
14235,700000014684,Moorcroft Road,54.52659777,-5.9224486,334558,366236
14236,700000014685,106-110 Ballycoan Road,54.52918062,-5.92171549,334589,366521
14237,700000014686,86-90 Ballycoan Road,54.53172718,-5.92248453,334536,366804
14238,700000014687,48-53 Ballycoan Road,54.53634227,-5.92545444,334333,367309
14239,700000014688,Purdysburn Village,54.5398852,-5.93200645,333919,367655
14240,700000014689,Belvoir Park,54.54377711,-5.93200363,333878,368120
14241,700000014690,Upper Mealough Road,54.50846405,-5.90671656,335668,364249
14242,700000014691,Hillsborough Road,54.51396782,-5.89342693,336432,364883
14243,700000014692,Hillsborough Road,54.51400076,-5.89090753,336639,364892
14244,700000014694,Queensway,54.51773442,-5.88792831,336828,365300
14245,700000014696,Carryduff Shopping Centre,54.51504202,-5.88902881,336766,365011
14246,700000014697,Upper Mealough Road,54.50854468,-5.90681519,335627,364254
14247,700000014698,Four Winds (Garland Green),54.55731607,-5.89128466,336470,369712
14248,700000014699,East Link Road,54.59123171,-5.80999733,341608,373655
14249,700000014700,Hanwood Heights,54.58840872,-5.81385688,341375,373321
14250,700000014701,Hanwood Avenue,54.58835846,-5.81412418,341374,373352
14251,700000014702,East Link Road,54.59106874,-5.81058431,341573,373628
14252,700000014703,46-54 Coronation Park,54.58639373,-5.80733236,341807,373110
14253,700000014704,Saveway Dundonald,54.5936693,-5.8023675,342095,373934
14254,700000014705,Moor Rpad,54.52970811,-6.67325334,285944,365403
14255,700000014706,Ballymagarry Lane,54.60559608,-5.97837345,330688,374928
14256,700000014707,Highcliff Gardens,54.60435639,-5.97974169,330595,374773
14257,700000014708,Regent Park,54.73049475,-5.7845577,342770,389195
14258,700000014709,Bluefield Road,54.73205046,-5.78706532,342584,389424
14259,700000014710,Prince Andrew Way,54.73225077,-5.78930149,342467,389382
14260,700000014711,Prince Andrew Way,54.73215852,-5.7890231,342472,389374
14261,700000014712,Donegall Square West,54.59637539,-5.93141836,333746,373982
14262,700000014713,Springmartin,54.60072317,-5.98074526,330563,374361
14263,700000014714,Woodbourne (Andersonstown Road),54.56776242,-6.01043198,328730,370650
14264,700000014715,Black's Road St Anne's,54.56006525,-5.99754193,329588,369817
14265,700000014716,Mount Eagles,54.55232207,-6.03991572,326860,368920
14266,700000014717,Lagmore Grove,54.55237057,-6.03036302,327500,368890
14267,700000014718,Clonbeg Drive,54.66172503,-5.9209762,334208,381273
14268,700000014719,Europa Buscentre,54.5950827,-5.93611127,333384,373837
14269,700000014720,Park Royal,54.56744899,-5.96993379,331350,370690
14270,700000014721,Colinbrooke,54.57018489,-6.02364469,327870,370890
14271,700000014722,Glenbawn,54.55839112,-6.03185165,327374,369568
14272,700000014724,Blacks Court,54.56444968,-6.00555555,329033,370291
14273,700000014725,Garnerville Road,54.61387174,-5.85160046,338849,376084
14274,700000014727,Castle Gardens,54.63874586,-5.92966994,333720,378701
14275,700000014728,Innisfayle Gardens,54.63815111,-5.92694292,333898,378640
14276,700000014729,Glenkeen,54.56101083,-6.03574593,327115,369844
14277,700000014730,Great George's Street,54.60719025,-5.93083264,333752,375187
14278,700000014731,Great George's Street,54.60696632,-5.9312585,333715,375143
14279,700000014732,Henry Street,54.60897882,-5.92904306,333861,375377
14280,700000014733,Henry Street,54.60884584,-5.92940802,333836,375387
14281,700000014734,Northcott Shopping Centre,54.67802192,-5.96537643,331294,383001
14282,700000014735,Northcott Shopping Centre,54.6778451,-5.96570811,331279,382988
14283,700000014736,Brooke Drive,54.56421705,-6.0041107,329150,370267
14284,700000014737,Innisfayle Gardens,54.63797663,-5.92629006,333942,378615
14285,700000014738,Waterloo Gardens,54.63911428,-5.93275333,333512,378728
14286,700000014739,Downview Avenue,54.63962254,-5.9295401,333722,378797
14287,700000014740,Jubilee Way,54.67674742,-5.96865333,331081,382857
14288,700000014741,Jubilee Way,54.67665634,-5.96858036,331086,382847
14289,700000014742,Sunningdale Park ,54.63159331,-5.94705431,332621,377872
14290,700000014743,Belfast Boys' Model School,54.63137742,-5.95979591,331799,377824
14291,700000014744,Circular Road,54.60616203,-5.87063651,337653,375193
14292,700000014745,Orchard Lane,54.60450015,-5.86419569,338062,375014
14293,700000014746,CIYMS Grounds,54.6056668,-5.86017757,338323,375153
14294,700000014747,Belmont Allotments,54.6067833,-5.852668,338713,375238
14295,700000014748,Broomhill Park,54.56971623,-5.9413363,333203,370987
14296,700000014749,Knocknagoney Tesco,54.61994241,-5.85903008,338344,376745
14297,700000014750,Glengoland,54.56529868,-6.01578081,328398,370354
14298,700000014751,Brian's Well Road,54.55925394,-6.03123301,327407,369626
14299,700000014752,Bell Steel Road,54.56187052,-6.02868417,327583,369970
14300,700000014753,Glenview Park,54.57643375,-5.86935036,337800,371910
14301,700000014754,Glenview Park,54.57673157,-5.86940702,337820,371920
14302,700000014755,Credenhill,54.55785362,-6.01204409,328670,369540
14303,700000014756,Kingsway Park,54.58819702,-5.83575587,339956,373258
14304,700000014757,Henrietta Street,54.59464701,-5.92414165,334226,373805
14305,700000014758,Hamilton Street,54.59480013,-5.92423462,334213,373823
14306,700000014759,Knocknagoney Road,54.61826317,-5.85069342,338919,376563
14307,700000014760,Park Centre Terminus,54.58876852,-5.96262932,331761,373071
14308,700000014761,Clara Road,54.58924951,-5.86491671,338066,373315
14309,700000014762,Roddens Park,54.58002694,-5.87048543,337790,372310
14310,700000014763,Clara Road,54.58942535,-5.86447456,338100,373340
14311,700000014764,Clarawood Grove,54.58666831,-5.87012039,337740,373020
14312,700000014765,Royal Lodge,54.54566473,-5.90879424,335380,368380
14313,700000014766,Greenwood Glen,54.54411652,-5.91833903,334750,368190
14314,700000014767,Bests Hill,54.5449823,-5.92459277,334370,368260
14315,700000014768,Enterprise Way,54.67146988,-5.97264988,330840,382260
14316,700000014769,Enterprise Way,54.67153765,-5.97249459,330850,382270
14317,700000014771,Laurelgrove,54.54932188,-5.88833293,336680,368826
14318,700000014772,Ballymaconaghy Mews,54.55120516,-5.88968331,336594,369035
14319,700000014773,Ballymaconaghy Mews,54.5508556,-5.88973227,336592,368996
14320,700000014775,Ballyclare Secondary School,54.75205151,-6.00340697,328601,391174
14321,700000014777,Sacred Heart Church,54.75071318,-6.00733747,328360,391021
14322,700000014779,Ballyclare Cemetery,54.74742929,-6.01998146,327567,390632
14323,700000014780,Odyssey,54.60304306,-5.91653905,334690,374753
14324,700000014781,Grange Drive,54.75204281,-6.00947889,328148,391168
14325,700000014782,Four Winds,54.55571931,-5.89186789,336437,369532
14326,700000014783,Ollardale,54.74880124,-6.00536339,328423,390815
14327,700000014784,Shaw's Road,54.57497227,-6.00373224,329135,371470
14328,700000014785,Rashee Park,54.76065866,-6.00325083,328521,392138
14329,700000014787,Burn Road,54.73643332,-6.04459824,326035,389389
14330,700000014788,Dunboyne Park,54.59840343,-5.97424666,330973,374123
14331,700000014789,Burn Road,54.73645921,-6.04436988,326034,389371
14332,700000014790,Blessed Trinity College,54.6317814,-5.93803099,333203,377910
14333,700000014791,Loughmore Rd,54.71759048,-6.10570244,322040,387185
14334,700000014792,Footbridge,54.71847613,-6.1251229,320868,387210
14335,700000014793,Brooklands Health Care,54.73507568,-6.18983891,316621,388922
14336,700000014794,Bush Manor,54.7303,-6.19829611,316071,388326
14337,700000014795,Carnmoney Road North,54.69314399,-5.95069132,332211,384700
14338,700000014796,McKenna Road,54.4758395,-5.51109011,361391,361474
14339,700000014797,Martin Park,54.65950605,-5.90851279,335033,380997
14340,700000014798,Knockview,54.69343809,-5.93423902,333346,384750
14341,700000014799,Woodford,54.69377011,-5.9378724,332994,384797
14342,700000014800,Brae Head,54.83972217,-5.83801538,338971,401251
14343,700000014801,Halls Crossroads,54.79570588,-5.87327168,336823,396300
14344,700000014802,Sallagh Park,54.85717005,-5.81894407,340112,403227
14345,700000014803,Sallagh Park 2,54.8567857,-5.81737422,340224,403181
14346,700000014804,Moyle Parade,54.85917074,-5.81438499,340401,403462
14347,700000014805,Boyce's Halt,54.74245565,-5.98969151,329492,390168
